,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
314,RsAZ62xlzSw,Exploring Toxic Ruins with a Mavic ZOOM!!,2018-08-23,292080,11669,980,PT5M41S,hd,true,8,2018,Thursday,4.0,0,https://www.youtube.com/watch?v=RsAZ62xlzSw
315,L5eSaFIIUpM,Samsung Note 9 Teardown! - Is there Water inside?,2018-08-21,4852537,81256,5845,PT8M10S,hd,true,8,2018,Tuesday,1.67,1,https://www.youtube.com/watch?v=L5eSaFIIUpM
316,sfwkl3Qegtg,Samsung Note 9 Durability Test! - Bixby is not Secure...,2018-08-20,4168233,84527,11799,PT6M33S,hd,true,8,2018,Monday,2.03,1,https://www.youtube.com/watch?v=sfwkl3Qegtg
317,7n77pvJuv8o,Tesla Teardown! - Install a Tow Hitch on a Model 3!,2018-08-18,585166,14276,1063,PT10M23S,hd,true,8,2018,Saturday,2.44,0,https://www.youtube.com/watch?v=7n77pvJuv8o
318,gf1-b1l0qi8,Vivo Nex S Teardown - Battle of the Pop Up Cameras!,2018-08-10,923901,30925,3201,PT8M36S,hd,true,8,2018,Friday,3.35,0,https://www.youtube.com/watch?v=gf1-b1l0qi8
319,K2MrpXKZ2ow,A Phone you can SHAVE with?! - Durability Test,2018-08-06,1552865,36488,3002,PT7M23S,hd,true,8,2018,Monday,2.35,1,https://www.youtube.com/watch?v=K2MrpXKZ2ow
320,TPVODT14ojM,World&#39;s SMALLEST Cell Phone - Durability Tested!!,2018-08-02,5043008,111397,9058,PT6M10S,hd,true,8,2018,Thursday,2.21,1,https://www.youtube.com/watch?v=TPVODT14ojM
321,vFpmTAigi7M,BlackBerry KEY2 - Does the screen fall off?,2018-07-23,1819399,40785,2289,PT6M47S,hd,true,7,2018,Monday,2.24,1,https://www.youtube.com/watch?v=vFpmTAigi7M
322,H-lIsNoM39w,Vivo Nex S - CLEAR Edition! - Hidden Camera Exposed,2018-07-16,3268756,79429,3548,PT5M6S,hd,true,7,2018,Monday,2.43,1,https://www.youtube.com/watch?v=H-lIsNoM39w
323,81HcOpc0fiA,LG G7 Teardown! - I ThinQ its beautiful...,2018-07-11,1752668,37806,2543,PT6M48S,hd,true,7,2018,Wednesday,2.16,1,https://www.youtube.com/watch?v=81HcOpc0fiA
