,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
147,HSkwtMhG0ag,Jeff Kaale - Beach Day,2018-07-08,16800,200,8,PT2M32S,hd,false,7,2018,Sunday,1.19,0,https://www.youtube.com/watch?v=HSkwtMhG0ag
148,GcgIN11AL4I,ProleteR - Lullaby,2018-07-06,14201,188,9,PT4M41S,hd,false,7,2018,Friday,1.32,0,https://www.youtube.com/watch?v=GcgIN11AL4I
149,EU9smaA52Eg,JULIAN AVILA - Summer,2018-07-04,12809,179,15,PT2M33S,hd,false,7,2018,Wednesday,1.4,0,https://www.youtube.com/watch?v=EU9smaA52Eg
150,58RWE-hLWSE,ProleteR -  Whatever Blues,2018-07-02,10392,126,6,PT3M35S,hd,false,7,2018,Monday,1.21,0,https://www.youtube.com/watch?v=58RWE-hLWSE
151,1eCt_JqP1rA,ProleteR - Miss Her (feat. Awon),2018-06-28,11162,161,5,PT4M3S,hd,false,6,2018,Thursday,1.44,0,https://www.youtube.com/watch?v=1eCt_JqP1rA
152,f4hxaoSVgDI,Vic Grimes - Introduction to Mischief,2018-06-21,9397,113,5,PT2M50S,hd,false,6,2018,Thursday,1.2,0,https://www.youtube.com/watch?v=f4hxaoSVgDI
153,rSbfEZYFb9g,Vic Grimes - Gold Coins,2018-06-17,15239,323,7,PT2M25S,hd,false,6,2018,Sunday,2.12,0,https://www.youtube.com/watch?v=rSbfEZYFb9g
154,ufH8lIYDr8k,Fab Beat - Message For My People (*remaster),2018-06-14,12635,145,10,PT3M51S,hd,false,6,2018,Thursday,1.15,0,https://www.youtube.com/watch?v=ufH8lIYDr8k
155,3GIMxXyFOzo,Dj Quads - Summer Time,2018-06-06,13112,186,3,PT3M22S,hd,false,6,2018,Wednesday,1.42,0,https://www.youtube.com/watch?v=3GIMxXyFOzo
156,L2Fm7e3LRbU,🌴 Therapy Music Summer Mix 💯 15min Mixtape 📼,2018-06-04,5678,101,14,PT14M10S,hd,false,6,2018,Monday,1.78,0,https://www.youtube.com/watch?v=L2Fm7e3LRbU
157,bXkVQOIV3NM,iam2000 - Be There For You,2018-05-31,9279,123,5,PT2M54S,hd,false,5,2018,Thursday,1.33,0,https://www.youtube.com/watch?v=bXkVQOIV3NM
158,J5L3I8X-MPM,iam2000 - Perfect,2018-05-22,3548,75,5,PT2M20S,hd,false,5,2018,Tuesday,2.11,0,https://www.youtube.com/watch?v=J5L3I8X-MPM
159,OQ4myPBDdSM,T.O. Huxtable - Can You Torch Me,2018-05-21,7710,92,6,PT2M44S,hd,false,5,2018,Monday,1.19,0,https://www.youtube.com/watch?v=OQ4myPBDdSM
160,OOI6Pf2vjUw,ES.CE - Smile,2018-05-18,25273,338,11,PT3M37S,hd,false,5,2018,Friday,1.34,0,https://www.youtube.com/watch?v=OOI6Pf2vjUw
161,_G0Exf7xjoU,Funky Fella - Jazzy Trip,2018-05-15,16567,151,0,PT2M54S,hd,false,5,2018,Tuesday,0.91,0,https://www.youtube.com/watch?v=_G0Exf7xjoU
162,HHF2bUnk6FY,OUSKΛ - Lady BoomBap,2018-05-13,6859,96,4,PT1M24S,hd,false,5,2018,Sunday,1.4,0,https://www.youtube.com/watch?v=HHF2bUnk6FY
163,cd8g5TfqYKo,Vic Grimes - Guns &amp; Clips,2018-05-08,8267,91,3,PT2M16S,hd,false,5,2018,Tuesday,1.1,0,https://www.youtube.com/watch?v=cd8g5TfqYKo
164,OSCsv94KKso,Fab Beat - Silly Of Me,2018-05-07,11467,144,13,PT2M57S,hd,false,5,2018,Monday,1.26,0,https://www.youtube.com/watch?v=OSCsv94KKso
165,Au-nKJY7myY,ES.CE - Crossed Out,2018-05-02,6850,77,4,PT3M6S,hd,false,5,2018,Wednesday,1.12,0,https://www.youtube.com/watch?v=Au-nKJY7myY
166,9q6DEtMZ34k,Immex - Can&#39;t Drag Me Down,2018-04-22,32990,547,17,PT2M7S,hd,false,4,2018,Sunday,1.66,0,https://www.youtube.com/watch?v=9q6DEtMZ34k
167,HFqcp53Uqio,Mounika - Oh My,2018-04-20,8190,88,4,PT2M14S,hd,false,4,2018,Friday,1.07,0,https://www.youtube.com/watch?v=HFqcp53Uqio
168,vs9N7S12QzY,ProleteR - What Lana Says,2018-04-11,17085,273,0,PT4M40S,hd,false,4,2018,Wednesday,1.6,0,https://www.youtube.com/watch?v=vs9N7S12QzY
169,tsrZZWxN2Fk,Ezekielus - Egypt,2018-04-09,8745,111,8,PT1M37S,hd,false,4,2018,Monday,1.27,0,https://www.youtube.com/watch?v=tsrZZWxN2Fk
170,MQluOnJRyRw,Crux Muzik - 1everybody,2018-04-06,34240,354,13,PT3M19S,hd,false,4,2018,Friday,1.03,0,https://www.youtube.com/watch?v=MQluOnJRyRw
