,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
82,Xl7uTOZCv18,THE LAST OF US 2 - Aggressive Stealth Gameplay &amp; Brutal Combat Vol. 2 Survivor [Cinematic Style],2020-06-27,590013,12659,561,PT5M58S,hd,false,6,2020,Saturday,2.15,0,https://www.youtube.com/watch?v=Xl7uTOZCv18
83,7CD6OmzKGW4,Red Dead Online Samurai [Ghost of Tsushima Style],2020-06-10,53487,2398,390,PT6M17S,hd,false,6,2020,Wednesday,4.48,0,https://www.youtube.com/watch?v=7CD6OmzKGW4
84,AxazdTl8Mso,Clint Eastwood Brutal Combat &amp; New Modded Outfits in Red Dead Redemption 2 [Rockstar Editor Style],2020-06-02,245372,8036,767,PT4M21S,hd,false,6,2020,Tuesday,3.28,0,https://www.youtube.com/watch?v=AxazdTl8Mso
85,IjzFru-LAjg,Red Dead Redemption 2 - Red Harlow Returns [Rockstar Editor Style],2020-05-15,318182,9123,1113,PT5M33S,hd,false,5,2020,Friday,2.87,0,https://www.youtube.com/watch?v=IjzFru-LAjg
86,VZ-CVJ4-TwM,Top 5 HIDDEN Outfits in Red Dead Redemption 2 For John Marston (Del Lobo Style),2020-05-10,71380,1855,225,PT6M58S,hd,false,5,2020,Sunday,2.6,0,https://www.youtube.com/watch?v=VZ-CVJ4-TwM
87,RIGPMdt8NCA,Top 4 HIDDEN Red Dead Redemption 2 Outfits For Jack The Ripper (Red Dead Online),2020-04-23,346363,6932,456,PT12M54S,hd,false,4,2020,Thursday,2.0,0,https://www.youtube.com/watch?v=RIGPMdt8NCA
88,rz5Rj-CWCHU,Jack The Ripper Returns in Red Dead Redemption 2 [Rockstar Editor Style],2020-04-13,40292,1815,297,PT2M17S,hd,false,4,2020,Monday,4.5,0,https://www.youtube.com/watch?v=rz5Rj-CWCHU
89,dA4Li47fGS0,"Evolution of GUN FIGHTING LOGIC in Red Dead Redemption Games (2004-2020) RDR, RDR1, RDR2",2020-03-22,56229,1952,203,PT6M13S,hd,false,3,2020,Sunday,3.47,0,https://www.youtube.com/watch?v=dA4Li47fGS0
90,rOtYeq8Z1g0,Red Dead Redemption 2 (PC Mods) John Marston Joins THE MAFIA [Rockstar Editor Style],2020-03-08,62447,2260,321,PT5M5S,hd,false,3,2020,Sunday,3.62,0,https://www.youtube.com/watch?v=rOtYeq8Z1g0
91,NdTua_S-KIk,Red Dead Redemption 2 PC - New Upgrades &amp; Brutal Combat [Rockstar Editor Style],2020-02-08,85054,2194,385,PT4M43S,hd,true,2,2020,Saturday,2.58,0,https://www.youtube.com/watch?v=NdTua_S-KIk
